npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
40206658,SMP NEGERI SATU ATAP TOLOKIBIT,Jl. Untika No. 4 Desa Tolokibit,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.7178,123.5348
69829129,TK NEGERI 4 BANGGAI SELATAN,DESA TOLOKIBIT,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.71758,123.535654
69954926,PAUD PELITA,Jalan Trans Banggai,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,KB,SWASTA,-1.717038,123.576799
40200289,SD INPRES KAPELAK,Labuan Kapelak,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7167,123.5768
69898772,Babul Hasanah,Teratai,Kec. Banggai Utara,Kab. Banggai Laut,Prov. Sulawesi Tengah,RA,SWASTA,-1.7019,123.18019
69898773,Al Amin Sumondung,Desa Sumondung Kecamatan Bulagi,Kec. Bulagi,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,RA,SWASTA,-1.7014,123.18014
60727737,MTSS ISHLAHUL UMMAH,DESA BONTOSI,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,MTs,SWASTA,-1.6929,123.3427
40200102,SD NEGERI PAISULAMO,Paisulamo,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6922,123.3426
69970443,TK NEGERI 5 LABOBO,Jln. Trans Labobo,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.692212,123.343185
40200213,SMP NEGERI 2 LABOBO,Jl. Siswa No. 5 Mansalean,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.6863,123.3839
69953309,TPQ AL-HUDA MANSALEAN,DUSUN LELANG II,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SPS,SWASTA,-1.686276,123.382371
40200142,SDN PEMBINA MANSALEAN,Mansalean,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.686,123.384
69930797,TK NEGERI 1 LABOBO,Jalan Budia,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.685732,123.383323
40200204,SMP NEGERI 1 BANGGAI SELATAN,Jl. Mandapar No. 1  Bentean,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.6959,123.5236
40200266,SD INPRES BENTEAN,Desa Bentean,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6895,123.5259
69829116,TK NEGERI 2 BANGGAI SELATAN,DESA BENTEAN,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.688496,123.526867
40204044,SD NEGERI POMPON,DUSUN BALAS,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7136,123.552
40200318,SDN 2 Inpres Matanga,Desa Matanga,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7133,123.5876
69829118,TK NEGERI 1 BANGGAI SELATAN,DESA MATANGA,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.714724,123.589218
40200368,SD NEGERI 1 MATANGA,Jalan Beringin No.01 Matanga,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.7142,123.5888
40200220,SMP ALKHAIRAAT MATANGA,Matanga,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,SWASTA,-1.7122,123.5908
69965723,TK NEGERI 6 LABOBO,JALAN TRANS LABOBO,KEC. LABOBO ,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.681966,123.352329
